museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telfono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod,,,
511,Casa Museo Coronel Gregorio Mendez MagaÃ±a,Historia,27/02/1984,Ayuntamiento de Jalpa,27,Tabasco,10,Jalpa de Mendez,1,JALPA DE MENDEZ,Gregorio Mendez MagaÃ±a  23,Barrio San Luis,86200,,,http://www.turimexico.com/estados-de-la-republica-mexicana/tabasco-mexico/museos-en-tabasco/casa-museo-coronel-gregorio-mendez-magana-tabasco/,,,-93.06319,18.17792,http://sic.gob.mx/ficha.php?table=museo&table_id=511,08/10/2015 12:37,,,
516,Museo Arqueologico Prof. Omar Huerta Escalante,Arqueologia,28/02/1985,Instituto Estatal de Cultura del Estado de Tabasco,27,Tabasco,11,Jonuta,1,JONUTA,Miguel Hidalgo s/n,Centro,86780,,,http://iec.tabasco.gob.mx/content/funciones-patrimonio-cultural,ilzegus@hotmail.com,,-92.13843,18.09071,http://sic.gob.mx/ficha.php?table=museo&table_id=516,08/10/2015 12:41,,,
867,Museo de la Sierra (Ex Convento de Oxolotan),Historia,01/12/1988,Secretaria de Cultura/INAH,27,Tabasco,15,Tacotalpa,41,OXOLOTAN,"Alvaro Obregon s/n, Ex Convento de Santo Domingo de Oxolotan",,86890,,http://www.inah.gob.mx/red-de-museos/260-ex-convento-de-oxolotan,,jesus_venegas@inah.gob.mx,,-92.82452,17.58872,http://sic.gob.mx/ficha.php?table=museo&table_id=867,25/04/2016 11:18,,,
740,Museo de Teapa Jose Natividad Correa Toca,Arqueologia,28/05/1989,Instituto Estatal de Cultura del Estado de Tabasco,27,Tabasco,16,Teapa,1,TEAPA,Grutas de Cocona s/n,Col. Eureka y Belen,86800,,http://iec.tabasco.gob.mx/content/museo-teapa,,,,-92.95176,17.54707,http://sic.gob.mx/ficha.php?table=museo&table_id=740,12/10/2015 13:11,,,
509,Museo de Historia de Tenosique,Arqueologia,31/07/2003,DECUR Municipal,27,Tabasco,17,Tenosique,1,TENOSIQUE DE PINO SUAREZ,Calle 19 esq. 22 s/n,Centro,86900,,https://www.facebook.com/museo.tenosique,,museotenosique@hotmail.com,,-91.42689,17.47381,http://sic.gob.mx/ficha.php?table=museo&table_id=509,12/10/2015 13:17,,,
609,Museo de Sitio de Pomona,Arqueologia,01/08/1991,Secretaria de Cultura/INAH,27,Tabasco,17,Tenosique,1,TENOSIQUE DE PINO SUAREZ,Domicilio conocido,Ejido Ponoma 2da. Seccion,86901,,http://www.inah.gob.mx/red-de-museos/261-museo-de-sitio-de-pomona,,priscilia_lagunes@inah.gob.mx,,-91.42655,17.47156,http://sic.gob.mx/ficha.php?table=museo&table_id=609,21/04/2016 10:46,,,
325,Museo Regional de Antropologia e Historia de Aldama,Historia,06/05/2000,Ayuntamiento de Aldama,28,Tamaulipas,2,Aldama,1,ALDAMA,Independencia e Hidalgo,Centro,89670,,http://museo.aldama.gob.mx/,,aldama@tamaulipas.gob.mx,,-98.07375,22.91931,http://sic.gob.mx/ficha.php?table=museo&table_id=325,06/07/2016 12:15,,,
137,Museo Comunitario Municipal,TND,10/01/2001,Ayuntamiento de Antiguo Morelos,28,Tamaulipas,4,Antiguo Morelos,1,ANTIGUO MORELOS,"Hidalgo 505, entre Zaragoza esq. Juarez",Centro,89960,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=137,05/07/2016 12:04,,,
1950,Museo y Archivo Historico Municipal,Sin catalogar,12/09/2012,Gobierno Municipal,28,Tamaulipas,7,Camargo,1,CIUDAD CAMARGO,Pedro J. Mendez s/n esq. Belizario Dominguez,Centro,88440,,,http://somostamaulipas.com/wp/2015/10/14/museo-de-camargo-tamaulipas/,mahmcamargo@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1950,16/11/2017 11:10,,,
119,Museo Municipal de Historia y Arqueologia Profr. Angel Perez Sanchez,Historia,20/11/1985,"Sociedad Regional de Historia y Arqueologia, A.C.",28,Tamaulipas,12,Gonzalez,1,GONZALEZ,Guadalupe Victoria s/n,Centro,89700,,,,burdeos_66@hotmail.com, biblioteca.tamaholipa@outlook.com,,-98.42691,22.82758,http://sic.gob.mx/ficha.php?table=museo&table_id=119,06/07/2016 11:21,,
336,Museo Colonial del Conde de Sierra Gorda,TND,1000-01-01,Ayuntamiento de Jimenez,28,Tamaulipas,18,Jimenez,1,SANTANDER JIMENEZ,Alvaro Obregon esq. Matamoros,Centro,87700,,http://www.jimenez.gob.mx/turistico.asp?ver=cultura#inicio,,,,-98.48256,24.21463,http://sic.gob.mx/ficha.php?table=museo&table_id=336,05/07/2016 11:28,,,
221,Museo Profra. Adela PiÃ±a Galvan,Arqueologia,03/07/2001,"Patronato Historico y Arqueologico Janambres, A.C.",28,Tamaulipas,21,El Mante,1,CIUDAD MANTE,Blvd. Manuel Cavazos Lerma 1400 Sur,Col. Independencia,89830,,,,dr.davidrodrigueze@gmail.com, florianlopezg@hotmail.com,,-98.97669,22.73071,http://sic.gob.mx/ficha.php?table=museo&table_id=221,06/07/2016 11:47,,
258,Museo de Arte Contemporaneo de Tamaulipas,Arte,21/10/2002,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,22,Matamoros,1,HEROICA MATAMOROS,Av. Constitucion  s/n,Col. Jardin,87330,,,,mact.tamaulipas@hotmail.com,,-97.50339,25.88618,http://sic.gob.mx/ficha.php?table=museo&table_id=258,25/10/2017 12:26,,,
1688,Museo de Rigo Tovar,Historia,28/09/2013,Instituto Matamorense para la Cultura y las Artes,28,Tamaulipas,22,Matamoros,1,HEROICA MATAMOROS,"Av. Constitucion s/n, int. Parque Olimpico",Col. Jardin,87330,,https://www.facebook.com/MuseoDeRigoMX/,http://matamoros.gob.mx/turismo/museorigotovar/,museorigotovar@matamoros.gob.mx,,-97.5011,25.88599,http://sic.gob.mx/ficha.php?table=museo&table_id=1688,23/02/2017 22:24,,,
234,Museo del Agrarismo Mexicano,Historia,10/04/2002,Ayuntamiento de Matamoros/Instituto Matamorense para la Cultura y las Artes  (IMACULTA),28,Tamaulipas,22,Matamoros,1,HEROICA MATAMOROS,Carr. La Playa Km  6.5,Ejido Lucio Blanco,87444,,http://www.museodelagrarismo.com,https://www.facebook.com/museodelagrarismo,museodelagrarismo@hotmail.com,,-97.45434,25.84715,http://sic.gob.mx/ficha.php?table=museo&table_id=234,05/07/2016 12:43,,,
1947,Museo del Ferrocarril,Historia,16/11/2017,Direccion General de Cultura,28,Tamaulipas,22,Matamoros,1,HEROICA MATAMOROS,Hidalgo s/n entre 9 y 10,Zona Centro,87300,,,,direccionimaculta@hotmail.com,,-97.50851,25.88593,http://sic.gob.mx/ficha.php?table=museo&table_id=1947,15/11/2017 14:31,,,
925,Museo Casamata de Historia Regional,Historia,30/12/1970,Instituto Matamorense para la Cultura y Las Artes,28,Tamaulipas,22,Matamoros,1,HEROICA MATAMOROS,Santos Degollado s/n,Col. Modelo,87360,,http://museocasamata.enteratenorte.com/inicio.htm,https://www.facebook.com/casamatamuseo,mcasamata@hotmail.com, museocasamata@yahoo.com.mx,,-97.49716,25.87811,http://sic.gob.mx/ficha.php?table=museo&table_id=925,05/07/2016 11:10,,
1871,Museo Batalla de 1842,Historia,1000-01-01,,28,Tamaulipas,24,Mier,1,MIER,J.H. Palacios s/n,Zona Centro,88390,,,,dianatre29@gmail.com, lalo13barrera@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1871,16/09/2016 13:24,,
1123,Museo del Rio Centro Cultural,Antropologia,09/07/1997,"Fundacion Historico Cultural San Pedro de Roma, A.C.",28,Tamaulipas,25,Miguel Aleman,1,CIUDAD MIGUEL ALEMAN,Calle 7a. num. 215 esq. Emiliano Zapata y Francisno I. Madero,Centro,88300,,,https://www.facebook.com/Museo-Del-Rio-Centro-Cultural-De-Miguel-Aleman-Tamaulipas-956505997803684/,museodelriocentrocultural@hotmail.com, fundacionsanpedroderoma@hotmail.com,,-99.02666,26.40002,http://sic.gob.mx/ficha.php?table=museo&table_id=1123,05/07/2016 13:01,,
1537,Museo de Historia Natural,Ciencia y tecnologia,21/12/2007,Ayuntamiento de Nuevo Laredo/Direccion de Arte y Cultura,28,Tamaulipas,27,Nuevo Laredo,1,NUEVO LAREDO,Blvd. Luis Donaldo Colosio km. 2.5,Col. Bonanza,88277,,,http://www.nuevolaredo.gob.mx/CentroCultural/index.php/secciones/museo-de-historia-natural,rosa.contreras@nld.gob.mx,,-99.50711,27.42607,http://sic.gob.mx/ficha.php?table=museo&table_id=1537,21/02/2017 08:59,,,
1225,Museo Reyes Meza,Arte,12/06/2008,Ayuntamiento de Nuevo Laredo/Direccion de Arte y Cultura,28,Tamaulipas,27,Nuevo Laredo,1,NUEVO LAREDO,Blvd.  Luis Donaldo Colosio km 2.5,Col. Bonanza,88277,,,,rosa.contreras@nld.gob.mx,,-99.50682,27.42583,http://sic.gob.mx/ficha.php?table=museo&table_id=1225,04/04/2017 13:03,,,
323,Museo Profr. Rufino MuÃ±iz Torres,Arqueologia,14/12/1990,Ayuntamiento de Ocampo,28,Tamaulipas,29,Ocampo,1,OCAMPO,Vicente Guerrero s/n,Centro,87980,,,,secretaria.ayuntamiento2013@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=323,13/10/2015 13:17,,,
305,Museo Historico Reynosa,Historia,14/03/1992,Ayuntamiento de Reynosa,28,Tamaulipas,32,Reynosa,1,REYNOSA,Gonzalez Ortega s/n esq. Allende,Centro,88500,,,https://www.zonaturistica.com/atractivo-turistico/537/museo-historico-reynosa.html,museohistoricoreynosa@gmail.com,,-98.28181,26.09502,http://sic.gob.mx/ficha.php?table=museo&table_id=305,05/07/2016 13:24,,,
889,Museo de la Cultura Huasteca,Arqueologia,04/10/2003,Secretaria de Cultura/INAH,28,Tamaulipas,38,Tampico,1,TAMPICO,Blvd. Adolfo Lopez Mateos s/n,Col. Obrera,89050,,http://www.inah.gob.mx/red-de-museos/211-museo-de-la-cultura-huasteca,,mc_huateca@inah.gob.mx, ltorre.tamps@inah.gob.mx,,-97.84829,22.23383,http://sic.gob.mx/ficha.php?table=museo&table_id=889,05/07/2016 12:28,,
475,Museo Regional de Historia de Tamaulipas,Antropologia,12/02/2003,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,41,Victoria,1,CIUDAD VICTORIA,Venustiano Carranza s/n esq. Allende,Centro,87000,,https://es-la.facebook.com/Museo-Regional-de-Historia-de-Tamaulipas-194680463923795/,,museorht@gmail.com.mx,,-99.15657,23.73739,http://sic.gob.mx/ficha.php?table=museo&table_id=475,04/04/2017 12:59,,,
1451,Planetario Dr. Ramiro Iglesias Leal,Ciencia y tecnologia,01/12/1992,Instituto Tamaulipeco para la Cultura y las Artes/Museo de Historia Natural de Tamaulipas,28,Tamaulipas,41,Victoria,1,CIUDAD VICTORIA,"Blvd. Fidel Velazquez s/n, Parque Siglo XXI",Col. Horacio Teran,87130,,http://itca.gob.mx/locations/planetario-dr-ramiro-iglesias-leal/,,planetariocv@tamaulipas.gob.mx,,-99.12492,23.72576,http://sic.gob.mx/ficha.php?table=museo&table_id=1451,13/10/2015 13:29,,,
1944,Pinacoteca Antigua Casa Filizola,Sin catalogar,1000-01-01,"Gobierno del Estado de Tamaulipas, Instituto Tamaulipeco para la Cultura y las Artes",28,Tamaulipas,41,Victoria,1,CIUDAD VICTORIA,Miguel Hidalgo 464,Zona Centro,87000,,http://www.tamaulipas.gob.mx/cultura/pinacoteca-de-tamaulipas/,https://www.facebook.com/PinacotecaDeTamaulipas/,pinacotecatam.itca@gmail.com,PinacotecaDeTamaulipas,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1944,15/11/2017 11:52,,,
1267,Museo de Historia Natural de Tamaulipas (Tamux),Ciencia y tecnologia,13/02/2004,Instituto Tamaulipeco para la Cultura y las Artes,28,Tamaulipas,41,Victoria,1,CIUDAD VICTORIA,Blvd. Fidel Velazquez s/n,Col. Horacio Teran Benavides,87310,,http://itca.gob.mx/unidades-culturales/museo-de-historia-natural-de-tamaulipas-tamux/,,tamuxmuseo@gmail.com, museotamux@hotmail.com,,-99.12504,23.72671,http://sic.gob.mx/ficha.php?table=museo&table_id=1267,05/07/2016 12:22,,
309,Museo Municipal Jose de Jesus Almanza Rios,Arqueologia,17/03/1998,Ayuntamiento de Xicotencatl,28,Tamaulipas,43,Xicotencatl,1,XICOTENCATL,Jose de Escandon esq. Helguera 301,Centro,89750,,,,presidencia_xico@hotmail.com,,-98.93787,22.99543,http://sic.gob.mx/ficha.php?table=museo&table_id=309,06/07/2016 11:30,,,
128,Museo Comunitario de Altzayanca,Arqueologia,16/07/1999,Union Nacional de Museos Comunitarios y Ecomuseos A.C.,29,Tlaxcala,4,Atltzayanca,1,ATLZAYANCA,Ayuntamiento 1,Barrio de Guadalupe,90550,,,,museocomatltzayanca@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=128,26/05/2015 12:59,,,
312,Museo Casa de Piedra,Historia,23/02/2001,Ayuntamiento de Apizaco,29,Tlaxcala,5,Apizaco,1,CIUDAD DE APIZACO,Av. Morelos 812,Centro,90300,,,http://www.zonaturistica.com/atractivo-turistico/1151/museo-casa-de-piedra-apizaco.html,caturce6234@yahoo.com,,-98.13918,19.4114,http://sic.gob.mx/ficha.php?table=museo&table_id=312,14/10/2015 13:33,,,
1608,Museo de Sitio de la Zona Arqueologica de Sultepec-Tecoaque,Arqueologia,28/11/2012,Secretaria de Cultura/INAH,29,Tlaxcala,6,Calpulalpan,12,SAN FELIPE SULTEPEC,"Carr. Federal Mexico Â– Veracruz,  km. 33",,,,,http://www.inah.gob.mx/es/museos,tlaxcala@inah.gob.mx,,-98.61821,19.59257,http://sic.gob.mx/ficha.php?table=museo&table_id=1608,07/10/2016 14:10,,,
848,Museo Nacional del Titere Rosete Aranda,Arte,09/08/1991,Instituto Tlaxcalteca de Cultura,29,Tlaxcala,13,Huamantla,1,HUAMANTLA,Parque Juarez 15,Centro,90500,,http://www.turismotlaxcala.com/que-hacer/museos/museo_nacional_del_titere.htm,http://www.museosdetlaxcalaitc.mx,munatirosetearanda@hotmail.com,,-97.92333,19.31305,http://sic.gob.mx/ficha.php?table=museo&table_id=848,26/12/2016 12:28,,,
321,Museo de la Ciudad de Huamantla,Historia,18/10/2001,"Centro Social, Recreativo y Cultural de Huamantla, A.C.",29,Tlaxcala,13,Huamantla,1,HUAMANTLA,Parque Juarez 1,Centro,90500,,,,burgosofficial@gmail.com,,-97.92316,19.3128,http://sic.gob.mx/ficha.php?table=museo&table_id=321,15/10/2015 18:17,,,
304,Museo Taurino de Huamantla,Especializado,15/08/1982,"Centro Social, Recreativo y Cultural de Huamantla, A.C., PeÃ±a Taurina de Huamantla, A.C.",29,Tlaxcala,13,Huamantla,1,HUAMANTLA,Allende Nte. 205,Centro,90500,,http://taurino.tlaxcala.gob.mx/index.php?option=com_content&view=article&id=88&Itemid=28,https://www.facebook.com/Museo-Taurino-Huamantla-376725335674619/,jorgeba_65@hotmail.com,,-97.9208,19.31588,http://sic.gob.mx/ficha.php?table=museo&table_id=304,14/10/2015 13:47,,,
871,Museo de Sitio de Xochitecatl,Arqueologia,31/12/1995,Secretaria de Cultura/INAH,29,Tlaxcala,23,Nativitas,1,NATIVITAS,Zona Arqueologica Xochitecatl,San Miguel Xochitecatitla,90720,,http://www.inah.gob.mx/red-de-museos/278-museo-de-sitio-de-xochitecatl,,tlaxcala.ci@inah.gob.mx,,-98.3509,19.24529,http://sic.gob.mx/ficha.php?table=museo&table_id=871,30/06/2016 16:05,,,
308,Museo de Sitio Atoyatenco,Arqueologia,19/03/2000,Ayuntamiento de Atoyatenco,29,Tlaxcala,23,Nativitas,8,SAN JOSE ATOYATENCO,16 de septiembre s/n,Centro,90718,,,,aguilarpedro@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=308,07/06/2017 11:26,,,
870,Museo de Sitio de Cacaxtla,Arqueologia,11/03/1985,Secretaria de Cultura/INAH,29,Tlaxcala,23,Nativitas,9,SAN MIGUEL DEL MILAGRO,Circuito Perimetral s/n,Col. San Miguel Del Milagro,90720,,http://www.inah.gob.mx/red-de-museos/277-museo-de-sitio-de-cacaxtla,,cacaxtlaxochitecatl@inah.gob.mx, eduardo_velazquez@inah.gob.mx,,-98.34008,19.24434,http://sic.gob.mx/ficha.php?table=museo&table_id=870,30/06/2016 15:38,,
1937,Museo Tlanechticalli,Sin catalogar,1000-01-01,,29,Tlaxcala,25,San Pablo del Monte,1,VILLA VICENTE GUERRERO,20 de Noviembre Norte num. 2,Barrio San Pedro,90980,,,,museo.municipal@spm.gob.mx,,-98.16601,19.11547,http://sic.gob.mx/ficha.php?table=museo&table_id=1937,30/10/2017 13:45,,,
279,Museo Textil La Trinidad,Ciencia y tecnologia,27/11/1997,IMSS,29,Tlaxcala,26,Santa Cruz Tlaxcala,1,SANTA CRUZ TLAXCALA,"Av. del Trabajo s/n, Santa Cruz",Centro,90640,,,,,,-98.14894,19.36524,http://sic.gob.mx/ficha.php?table=museo&table_id=279,14/04/2016 11:11,,,
1215,Museo Miguel N. Lira,Historia,13/10/2006,Instituto Tlaxcalteca de Cultura,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Av. Independencia 6,Centro,90000,,http://www.visitatlaxcala.mx/cultura-en-tlaxcala/233-museo-miguel-n-lira,https://www.facebook.com/pages/Museo-Miguel-NLira/150653661698281?sk=timeline,redemuseositc@gmail.com,,-98.23874,19.31483,http://sic.gob.mx/ficha.php?table=museo&table_id=1215,30/06/2016 14:20,,,
635,Museo Regional de Tlaxcala,Historia,01/03/1985,Secretaria de Cultura/INAH,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Ex Convento de San Francisco s/n,Centro,90000,,http://www.inah.gob.mx/red-de-museos/227-museo-regional-de-tlaxcala,,diego_martin@inah.gob.mx y museoregionaltlax@gmail.com,,-98.23804,19.3138,http://sic.gob.mx/ficha.php?table=museo&table_id=635,18/04/2016 11:22,,,
632,Museo Vivo de Artes y Tradiciones Populares de Tlaxcala,Arte,30/05/1988,Fideicomiso Fondo de la Casa de las Artesanias de Tlaxcala,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Blvd. Emilio Sanchez Piedras 1,Centro,90000,,,,artesanias_tlax@yahoo.com.mx, artesanias.tlaxcala.gob.mx,,-98.24137,19.31955,http://sic.gob.mx/ficha.php?table=museo&table_id=632,16/10/2015 12:55,,
875,Museo de Sitio de Tizatlan,Arqueologia,01/08/1998,Secretaria de Cultura/INAH,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Xicotencatl 19,Centro,90100,,http://www.inah.gob.mx/red-de-museos/287-museo-de-sitio-de-tizatlan,,tlaxcala@inah.gob.mx, omar_gonzalez@inah.gob.mx,,-98.21809,19.33781,http://sic.gob.mx/ficha.php?table=museo&table_id=875,22/03/2016 13:58,,
634,Museo de la Memoria de Tlaxcala,Antropologia,09/01/1999,Fideicomiso Colegio de Historia de Tlaxcala,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Av. Independencia 3,Centro Historico,90000,,http://museografica.com/?post_type=project&p=171,,museomemoriatlaxcala@gmail.com,,-98.23806,19.31587,http://sic.gob.mx/ficha.php?table=museo&table_id=634,16/10/2015 13:03,,,
1868,Museo de la Plastica Desiderio Hernandez Xochitiotzin,Sin catalogar,1000-05-01,Ayuntamiento de Tlaxcala,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Av. Vicente Guerrero 15,Centro,90000,,http://www.museosdetlaxcalaitc.mx/museo-plastica/,,museodelaplasticaitc@gmail.com,,-98.23992,19.31458,http://sic.gob.mx/ficha.php?table=museo&table_id=1868,05/06/2017 14:03,,,
574,Museo de Arte de Tlaxcala (MAT),Arte,27/05/2004,Instituto Tlaxcalteca de Cultura,29,Tlaxcala,33,Tlaxcala,1,TLAXCALA DE XICOHTENCATL,Plaza de la Constitucion 21,Centro Historico,90000,,http://www.museosdetlaxcalaitc.mx,facebook: Museo de Arte de Tlaxcala,museo.artedetlaxcala@gmail.com,  mat@culturatlaxcala.com.mx,,-98.23887,19.31706,http://sic.gob.mx/ficha.php?table=museo&table_id=574,28/06/2016 14:44,,
866,Museo de Sitio de Ocotelulco,Arqueologia,01/01/1991,Secretaria de Cultura/INAH,29,Tlaxcala,36,Totolac,6,SAN FRANCISCO OCOTELULCO,Calle Juarez  s/n,Col. Centro,90165,,http://www.inah.gob.mx/red-de-museos/286-museo-de-sito-de-ocotelulco,http://museodesitio-eduar1013.blogspot.mx/,eduar1013@yahoo.com.mx,,-98.2381,19.32625,http://sic.gob.mx/ficha.php?table=museo&table_id=866,30/06/2016 16:00,,,
1936,Museo Municipal General Maximo Rojas,Sin catalogar,12/04/2017,Ayuntamiento de  Papalotla de Xicohtencatl,29,Tlaxcala,41,Papalotla de Xicohtencatl,1,PAPALOTLA,Av. Progreso s/n,Barrio Potrero,90790,,,,proflmode@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1936,30/10/2017 11:16,,,
1406,Museo de Autor Moises AvendaÃ±o,Arte,03/02/2010,"Museo de Autor M.A., A.C.",30,Veracruz de Ignacio de la Llave,11,Alvarado,1,ALVARADO,"Carr. Boca del Rio- Anton Lizardo L. 8, Mz.1",Fracc. El Conchal,95264,,http://www.museodeautor.com,,moiaven@hotmail.com,,-96.10162,19.08575,http://sic.gob.mx/ficha.php?table=museo&table_id=1406,29/10/2015 11:25,,,
687,Museo Comunitario de Atoyac,TND,01/01/2000,Ayuntamiento de Atoyac,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,ATOYAC,Av. Francisco I. Madero s/n,Centro,94960,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=687,26/05/2015 13:43,,,
324,Casa Museo Agustin Lara,Historia,13/11/1992,Instituto Veracruzano de la Cultura,30,Veracruz de Ignacio de la Llave,28,Boca del Rio,1,BOCA DEL RIO,Blvd. Adolfo Ruiz Cortinez  s/n,Col. Costa Verde,94296,,http://litorale.com.mx/ivec/recintos.php?id=8,https://www.facebook.com/MuseoAgustinLara/,casamuseoagustinlara@gmail.com,,-96.11667,19.16914,http://sic.gob.mx/ficha.php?table=museo&table_id=324,17/06/2016 10:54,,,
1122,Museo Comunitario Mendocino,Historia,28/04/2001,"Fondo Mendocino para la Cultura y las Artes (Fomeca), A.C.",30,Veracruz de Ignacio de la Llave,30,Camerino Z. Mendoza,1,CIUDAD MENDOZA,8 de marzo s/n,Centro,94740,,,,begarcia@uv.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1122,17/06/2016 11:33,,,
1556,Casa Museo Maria Enriqueta,Historia,23/01/1975,"Circulo Cultural Amigos de Maria Enriqueta, A.C.",30,Veracruz de Ignacio de la Llave,38,Coatepec,1,COATEPEC,Calle Zaragoza 3,Centro,91500,,http://casamuseomariaenriqueta.com/Main.aspx,https://www.facebook.com/casamuseo.mariaenriqueta,casamuseomariaenriqueta@yahoo.com,,-96.95475,19.45421,http://sic.gob.mx/ficha.php?table=museo&table_id=1556,04/04/2017 13:04,,,
1146,Museo Interactivo El Cafe-tal Apan,Especializado,01/08/2006,"Museo Interactivo eE Cafetal Apan, S.C. ",30,Veracruz de Ignacio de la Llave,38,Coatepec,6,EL GRANDE,Carret. Las Trancas  Km. 4.0,,91500,,http://www.elcafe-tal.com,https://www.facebook.com/El-caf%C3%A9-tal-apan-320469428046344/,elcafetal1930@yahoo.com.mx,,-96.91435,19.43268,http://sic.gob.mx/ficha.php?table=museo&table_id=1146,17/06/2016 11:59,,,
31,Museo de la Ciudad de Cordoba,Arqueologia,19/10/1974,"Gobierno del Estado, Ayuntamiento de Cordoba, Patronato del Museo de Cordoba, A.C.",30,Veracruz de Ignacio de la Llave,44,Cordoba,1,CORDOBA,Calle 3 num. 305-A,Centro,94540,,http://www.museodecordoba.org.mx,https://www.facebook.com/museocordoba/,museodecordoba@outlook.com, luz_adrianah@hotmail.com,,-96.93482,18.89309,http://sic.gob.mx/ficha.php?table=museo&table_id=31,08/05/2017 13:21,,
1873,Museo del Cafe de Cordoba,Especializado,18/03/2016,Coordinacion de Turismo de Cordoba,30,Veracruz de Ignacio de la Llave,44,Cordoba,1,CORDOBA,Av. 3 num. 112,Centro,94500,,http://vive.cordoba.gob.mx/,https://www.facebook.com/ViveCordoba/home,roxanaturismocordoba@gmail.com,,-96.93499,18.89357,http://sic.gob.mx/ficha.php?table=museo&table_id=1873,10/08/2016 12:43,,,
265,Museo Comunitario Tetlalpan,Arqueologia,01/01/2009,"Museo Comunitario Tetlalpan, A.C.",30,Veracruz de Ignacio de la Llave,47,Coscomatepec,1,COSCOMATEPEC DE BRAVO,"Av. Juarez, Parque de la Constitucion ",Centro,94140,,https://www.facebook.com/Tetlalpan,,pinjaro@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=265,17/06/2016 13:10,,,
437,Museo de El Lencero,Historia,01/11/1986,"Patronato Museo Ex Hacienda El Lencero, A.C.",30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,DOS RIOS,Carr. Xalapa-Veracruz km 10,,91634,,http://www.xalapa.net/lencero/default.htm,,,,-96.81637,19.48417,http://sic.gob.mx/ficha.php?table=museo&table_id=437,25/10/2017 12:28,,,
1734,Museo Tatsugoro,Especializado,11/10/2009,"Museo Tatsugoro, A.C.",30,Veracruz de Ignacio de la Llave,68,Fortin,1,FORTIN DE LAS FLORES,Priv. de Huatusco 6,Fracc. Fortin,94470,,http://www.tatsugoro.com/,https://www.facebook.com/tatsugoro.museo,info@tatsugoro.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1734,17/06/2016 13:19,,,
272,Museo de la Unidad Indigena Gral. Emiliano Zapata,Arqueologia,12/11/1995,Unidad Regional de Culturas Populares,30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,43,SANTA ROSA LOMA LARGA,San Jose s/n,Col. Emiliano Zapata,95867,,,,unidadacayucan@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=272,17/06/2016 13:21,,,
683,Museo Municipal de Antropologia e Historia Malintzin 1524,Arqueologia,01/10/1977,Ayuntamiento de Huiloapan de Cuauhtemoc,30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauhtemoc,1,HUILOAPAN DE CUAUHTEMOC,Av. Hidalgo 3,Centro,94780,,,,claudiaalcantara_archivo@hotmail.com,,-97.17055,18.80979,http://sic.gob.mx/ficha.php?table=museo&table_id=683,17/06/2016 13:24,,,
134,Museo de Sitio de El Zapotal,Arqueologia,01/01/1978,Secretaria de Cultura/INAH,30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,5,EL ZAPOTAL NUMERO UNO,Independencia s/n,Zona Arqueologica El Zapotal,95240,,http://www.inah.gob.mx/red-de-museos/221-museo-de-sitio-de-el-zapotal,,esteban_rodriguez@inah.gob.mx, juancarlos_yepez@inah.gob.mx,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=134,30/03/2017 13:18,,
