festival_id,festival_name,category,web_site,gmaps_latitud,gmaps_longitud,state_id,municipality_id,location_id,nom_ent,nom_mun,nom_loc,date
1375,Festival de Canto Operístico,Música,,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-09-29T20:14:50-05:00
392,Festival Cultural de la Feria Nacional de San Marcos,Multidisciplinaria,http://www.feriadesanmarcos.gob.mx/,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-06-02T13:58:24-05:00
415,Festival Cultural de Calaveras,Multidisciplinaria,http://www.festivaldecalaveras.com.mx/,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-10-17T17:51:10-05:00
1050,Festival de Títeres de Aguascalientes,Artes escénicas,,21.88068,-102.29868,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-04-12T09:25:20-05:00
557,Festival de Música de Cámara Aguascalientes,Música,http://www.facebook.com/pages/Festival-de-Musica-de-Camara-de-Aguascalientes/103107767987,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-06-02T13:55:43-05:00
1061,Feria de Grabado,Artes plásticas y visuales,http://www.aguascalientes.gob.mx/temas/cultura/,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2017-10-27T11:35:27-05:00
1232,Festival Gráfica Urbana,Multidisciplinaria,,0,0,1,1,1,Aguascalientes,Aguascalientes,AGUASCALIENTES,2016-03-16T13:50:37-06:00
314,Festival Internacional de Música y Musicología,Música,http://artes.ens.uabc.mx,0,0,2,1,1,Baja California,Ensenada,ENSENADA,2016-11-08T07:48:00-06:00
767,Festival Internacional de Danza Contemporánea Espuma Cuántica,Danza,http://www.cearte.info/,0,0,2,1,1,Baja California,Ensenada,ENSENADA,2017-04-11T13:05:22-05:00
1132,Festival de Artes Tradicionales Nativa,Culturas populares e indígenas,,0,0,2,1,1,Baja California,Ensenada,ENSENADA,2017-08-02T14:34:48-05:00
1133,Muestra Internacional de Cortometraje Cúcara Mácara,Cine,https://www.facebook.com/cucaramacaramuestra/,0,0,2,2,0,Baja California,Mexicali,TOTAL DEL MUNICIPIO,2017-04-04T12:38:33-05:00
20,Festival de Octubre,Multidisciplinaria,https://www.facebook.com/FestivaldeOctubreBC/,0,0,2,2,1,Baja California,Mexicali,MEXICALI,2016-08-18T12:24:16-05:00
1130,Aullido Muestra Internacional de Videoclip,Artes plásticas y visuales,http://aullidomuestra.tumblr.com/,0,0,0,2,1,Baja California,Mexicali,MEXICALI,2017-01-30T12:53:55-06:00
579,Bienal Internacional de Video y Cine Contemporáneo VideoFest,Artes plásticas y visuales,http://www.icbc.gob.mx/,0,0,2,2,1,Baja California,Mexicali,MEXICALI,2016-09-08T12:49:57-05:00
113,Fiestas del Sol,Multidisciplinaria,http://www.fiestasdelsol.com.mx,0,0,2,2,1,Baja California,Mexicali,MEXICALI,2017-08-17T14:02:52-05:00
874,Festival Internacional de Cine UABC,Cine,http://www.ficuabc.com/,32.62902,-115.43719,2,2,1,Baja California,Mexicali,MEXICALI,2016-08-10T09:35:44-05:00
396,Encuentro Internacional de Danza Contemporánea Entre Fronteras,Danza Contemporánea,http://www.uabc.mx/artes,32.63376,-115.44479,2,2,1,Baja California,Mexicali,MEXICALI,2016-12-09T11:57:48-06:00
1135,Festival Universitario de Artes,Multidisciplinaria,http://www.uabc.mx/artes/,0,0,2,2,1,Baja California,Mexicali,MEXICALI,2017-09-11T12:31:43-05:00
831,Festival de Jazz Chinto Mendoza,Música,http://www.icbc.gob.mx/,0,0,2,2,3515,Baja California,Mexicali,COLONIA NUEVA,2017-04-24T09:24:45-05:00
956,Festival Cultural 68,Multidisciplinaria,https://www.facebook.com/artestecate,0,0,2,3,1,Baja California,Tecate,TECATE,2016-08-24T13:03:20-05:00
1382,Festival de los Pueblos Originarios,Multidisciplinaria,,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-29T13:31:56-05:00
1127,Festival de Poesía Tijuana-San Diego   ,Literatura,http://www.cecut.gob.mx/,32.5294,-117.02404,2,4,1,Baja California,Tijuana,TIJUANA,2017-06-20T12:18:28-05:00
388,"Cuerpos en Tránsito, Muestra Internacional de Danza Tijuana",Danza,http://www.cecut.gob.mx,32.52332,-117.0152,2,4,1,Baja California,Tijuana,TIJUANA,2017-11-06T09:34:30-06:00
1128,Festiarte,Multidisciplinaria,https://www.facebook.com/pages/Festiarte-el-punto-del-arte-2014/757831017600522,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-08-15T10:23:40-05:00
1345,Festival del Libro y la Lectura. Palabrerías,Literatura,http://cecut.gob.mx,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-02T13:23:53-05:00
1410,"Festival México: Folclor, arte y tradición",Culturas populares e indígenas,http://www.cecut.gob.mx/images/cartelera/teatro/programafm16.pdf,32.52919,-117.024,2,4,1,Baja California,Tijuana,TIJUANA,2017-08-08T08:44:08-05:00
393,Encuentro de Dramaturgia y Teatro Tijuana,Teatro,http://www.cecut.gob.mx,32.52933,-117.02417,2,4,1,Baja California,Tijuana,TIJUANA,2017-08-14T13:25:05-05:00
1112,Festival Internacional de Cine Migrante,Cine,https://www.facebook.com/events/463877333724583/?ref=22,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-02T13:31:39-05:00
398,Festival Universitario de Teatro,Teatro,https://www.facebook.com/festivaluniversitariodeteatro/,32.53097,-116.9665,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-02T13:12:26-05:00
673,Festival y Muestra Internacional de Cortometrajes Corto Creativo UDCI,Cine,http://www.facebook.com/cortocreativoUDCI,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-07-12T11:27:54-05:00
21,Festival de Literatura del Norte (FeLiNo),Literatura,http://www.cecut.gob.mx,32.52919,-117.024,2,4,1,Baja California,Tijuana,TIJUANA,2017-10-27T12:09:22-05:00
725,Entijuanarte Festival Cultural,Multidisciplinaria,http://www.fundacionentijuanarte.org/,32.53032,-117.02288,2,4,1,Baja California,Tijuana,TIJUANA,2017-08-18T11:57:36-05:00
1138,Muestra Internacional de Cine,Cine,http://www.cecut.gob.mx,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-01-18T12:02:49-06:00
1267,Jornadas Vizcaínas,Multidisciplinaria,http://www.cecut.gob.mx/,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-09-11T11:27:34-05:00
556,Festival Ópera en la Calle,Música,http://www.operadetijuana.org,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-06-20T12:08:09-05:00
1369,Encuentro de Percusiones de las Californias,Música,https://www.facebook.com/percusiones.de.las.californias/,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-22T13:24:33-05:00
706,Mainly Mozart Binacional ,Música,http://www.promotoradelasbellasartes.org,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2017-05-26T13:26:51-05:00
112,Festival Tijuana Interzona ,Multidisciplinaria,http://www.facebook.com/pages/Festival-Tijuana-Interzona/112193042127402,0,0,2,4,1,Baja California,Tijuana,TIJUANA,2016-08-24T13:38:01-05:00
908,Rosarito Art Fest,Artes,http://www.rosaritoartfest.com,32.33668,-117.05445,2,5,1,Baja California,Playas de Rosarito,PLAYAS DE ROSARITO,2017-05-30T13:04:19-05:00
38,Festival de la Ballena Gris,Multidisciplinaria,https://www.facebook.com/SECTURBCS,0,0,3,1,1,Baja California Sur,Comondú,CIUDAD CONSTITUCIÓN,2017-01-20T07:53:00-06:00
562,Festival Misiones de la Antigua California,Multidisciplinaria,http://www.bcs.gob.mx,null,null,3,3,1,Baja California Sur,La Paz,LA PAZ,2008-10-22T11:09:28-05:00
1184,Encuentro de Escritores Sudcalifornianos,Literatura,,0,0,3,3,1,Baja California Sur,La Paz,LA PAZ,2017-08-04T12:16:38-05:00
648,Festival Internacional de Arte y Cultura por la Pax,Multidisciplinaria,https://www.facebook.com/paxenlapaz,0,0,3,3,1,Baja California Sur,La Paz,LA PAZ,2017-05-03T09:27:00-05:00
1029,Festival Internacional de Música de Concierto,Música,https://www.facebook.com/pages/Instituto-Sudcaliforniano-de-Cultura/137288122992560?sk=timeline,0,0,3,3,1,Baja California Sur,La Paz,LA PAZ,2017-09-14T13:06:14-05:00
525,Fiestas de Fundación de Ciudad de La Paz,Multidisciplinaria,,0,0,3,3,1,Baja California Sur,La Paz,LA PAZ,2017-05-18T13:50:26-05:00
404,Festival del Arte Todos Santos,Multidisciplinaria,http://culturabcs.gob.mx,0,0,3,3,3,Baja California Sur,La Paz,TODOS SANTOS,2017-02-07T14:29:20-06:00
751,Festival de Cine Todos Santos,Cine,http://www.todossantoscine.org/es/,0,0,3,3,3,Baja California Sur,La Paz,TODOS SANTOS,2017-02-28T11:27:52-06:00
1451,Festival Cosas de Muchachos,Teatro,,19.53649,-99.19573,3,8,0,Baja California Sur,Los Cabos,TOTAL DEL MUNICIPIO,2017-04-11T13:01:06-05:00
1107,Baja International Film Fest,Cine,http://cabosfilmfestival.com/es/inicio/,0,0,3,8,1,Baja California Sur,Los Cabos,SAN JOSÉ DEL CABO,2016-09-06T12:39:09-05:00
1197,Festival Internacional de Cine de Los Cabos,Cine,http://cabosfilmfestival.com,0,0,3,8,1,Baja California Sur,Los Cabos,SAN JOSÉ DEL CABO,2017-10-16T17:28:35-05:00
682,"Festival Ritmos, Colores y Sabores Los Cabos ",Artes y gastronomía,https://www.facebook.com/events/929145793896177/,0,0,3,8,1,Baja California Sur,Los Cabos,SAN JOSÉ DEL CABO,2017-10-30T12:16:13-06:00
405,Festival  Internacional del Centro Histórico de Campeche,Multidisciplinaria,http://www.culturacampeche.com/movies/festival-internacional-del-centro-historico-2017/,0,0,4,2,1,Campeche,Campeche,SAN FRANCISCO DE CAMPECHE,2017-10-30T10:55:32-06:00
1260,Indie Fest Campeche,Música,https://www.facebook.com/indiefestcampeche,0,0,4,2,1,Campeche,Campeche,SAN FRANCISCO DE CAMPECHE,2017-11-17T11:35:54-06:00
797,Festival Internacional de Jazz Campeche,Música,http://culturacampeche.com/,0,0,4,2,1,Campeche,Campeche,SAN FRANCISCO DE CAMPECHE,2017-07-07T12:24:12-05:00
761,Carnaval Escárcega,Multidisciplinaria,http://www.elsur.mx/carnaval-escarcega-2017-del-9-al-28-de-febrero/,0,0,4,9,1,Campeche,Escárcega,ESCÁRCEGA,2017-01-25T10:52:57-06:00
833,Festival de Desarrollo Cultural en las Colonias,Multidisciplinaria,,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-01-03T11:45:00-06:00
832,Festival de Monólogos,Teatro,https://www.facebook.com/Teatro1solavoz,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2016-07-19T11:10:45-05:00
266,Rock Coahuila Fest,Música,http://www.icocul.gob.mx,null,null,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2008-10-13T12:07:19-05:00
1080,Festival de Cultura Infantil y Juvenil de Coahuila. La Maroma,Multidisciplinaria,https://www.facebook.com/CulturaCoahuilaSEC/,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-09-04T11:05:28-05:00
408,Festival Internacional de Órgano,Música,http://www.uadec.mx,null,null,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2008-10-06T14:17:01-05:00
558,Festival Internacional de las Artes Julio Torri Coahuila 2017,Multidisciplinaria,,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-08-22T08:00:23-05:00
432,Festival Internacional de Guitarra de México,Música,https://www.facebook.com/FestivalInternacionalDeGuitarraDeMexico/,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-06-29T10:08:51-05:00
945,Festival Nacional de Rondallas Saltillo,Música,https://www.facebook.com/pg/festivalderondallassaltillo/about/?ref=page_internal,25.42254,-100.99991,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-08-09T13:37:44-05:00
1437,Festival de la Palabra Laguna Enriqueta Ochoa,Multidisciplinaria,https://www.facebook.com/Festival-de-la-Palabra-Laguna-561041567357493/,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2016-11-08T13:39:44-06:00
411,Festival Nacional de Danza Contemporánea Zona Centro Raúl Flores Canelo,Danza,,0,0,5,30,1,Coahuila de Zaragoza,Saltillo,SALTILLO,2017-10-23T10:40:09-05:00
190,Encuentro Nacional de la Planta Medicinal y Terapias Alternativas,Multidisciplinaria,http://www.uaaanul.com,25.55486,-103.37448,5,35,1,Coahuila de Zaragoza,Torreón,TORREÓN,2017-11-01T07:26:27-06:00
277,Festival de Danza Contemporánea de la Comarca Lagunera,Danza,,0,0,5,35,1,Coahuila de Zaragoza,Torreón,TORREÓN,2017-11-08T11:02:50-06:00
1263,Festival Nacional de Cine de Torreón (FENACINE),Cine,http://www.fenacinetorreon.com/,0,0,5,35,1,Coahuila de Zaragoza,Torreón,TORREÓN,2017-08-15T17:41:07-05:00
1028,Laguna Fest Multimedia,Cine,http://lagunafest.com,0,0,5,35,1,Coahuila de Zaragoza,Torreón,TORREÓN,2016-08-24T12:35:39-05:00
564,Festival de Grupos Étnicos,Multidisciplinaria,,null,null,5,35,1,Coahuila de Zaragoza,Torreón,TORREÓN,2008-10-06T14:43:26-05:00
866,Festival de Cine Documental Mexicano Zanate,Cine,http://www.festivalzanate.org,19.23919,-103.72424,6,2,1,Colima,Colima,COLIMA,2017-11-08T09:36:13-06:00
1487,Muestra Estatal de Teatro de Colima,,,0,0,6,2,1,Colima,Colima,COLIMA,2017-06-29T11:37:25-05:00
1353,Encuentro Regional de Danza Centro Occidente. El Rebozo y el Sarape,Danza,http://www.culturacolima.gob.mx,0,0,6,2,1,Colima,Colima,COLIMA,2017-04-05T12:01:29-05:00
1420,Festival Internacional Colima Jazz,Música,,0,0,6,2,1,Colima,Colima,COLIMA,2017-10-19T11:46:22-05:00
1444,Festival de Cultura por la Paz Griselda Álvarez,,https://www.facebook.com/culturacolima,0,0,6,2,1,Colima,Colima,COLIMA,2016-12-15T12:07:55-06:00
531,Festival  Internacional del Volcán,Multidisciplinaria,,0,0,6,2,1,Colima,Colima,COLIMA,2017-05-02T09:40:17-05:00
1365,Festival de Arte y Creación,Artes,,0,0,6,2,1,Colima,Colima,COLIMA,2017-01-26T13:23:18-06:00
1058,Mes Colimense del Teatro,Teatro,http://culturacolima.gob.mx/,0,0,6,2,1,Colima,Colima,COLIMA,2017-05-15T10:30:26-05:00
1422,Encuentro Nacional de Música Antigua ,Música,http://culturacolima.gob.mx/agenda-cultural/,0,0,6,2,1,Colima,Colima,COLIMA,2017-08-21T12:16:02-05:00
403,Festival Colima de Danza,Danza,,0,0,6,2,1,Colima,Colima,COLIMA,2017-09-11T12:48:32-05:00
406,Otoño de las Artes Festival Cultural Alfonso Michel,Multidisciplinaria,https://www.facebook.com/culturacolima, http://culturacolima.gob.mx/,19.2426,-103.71417,6,2,Colima,Colima,COLIMA,2017-09-13T13:04:15-05:00
1026,Festival Colima en Corto,Cine,http://festivalcolimadecine.com/,0,0,6,2,1,Colima,Colima,COLIMA,2017-08-24T07:01:53-05:00
1427,Encuentro Cuento en Comala,Literatura,https://cuentoencomala.wordpress.com/,0,0,6,3,1,Colima,Comala,COMALA,2016-10-04T17:53:31-05:00
98,Festival Maya-Zoque Chiapaneca,Multidisciplinaria,http://www.celali.gob.mx/,0,0,7,78,1,Chiapas,San Cristóbal de las Casas,SAN CRISTÓBAL DE LAS CASAS,2017-07-03T10:14:58-05:00
1361,Encuentro Nacional de Literatura Al Sur de la Palabra,Literatura,http://www.conecultachiapas.gob.mx/,0,0,7,78,1,Chiapas,San Cristóbal de las Casas,SAN CRISTÓBAL DE LAS CASAS,2017-05-19T11:06:58-05:00
1207,Festival Internacional de Cine de San Cristóbal de las Casas  (FICSCC),Cine,,0,0,7,78,1,Chiapas,San Cristóbal de las Casas,SAN CRISTÓBAL DE LAS CASAS,2017-10-30T09:43:23-06:00
944,Festival de Teatro Independiente Otra Latitud,Teatro,,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-08-04T11:58:40-05:00
1482,Día Internacional de la Danza,,,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-04-20T10:06:29-05:00
105,Festival Internacional de Marimbistas Chiapas,Música,http://www.conecultachiapas.gob.mx/,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-10-16T13:58:08-05:00
96,Festival Internacional de las Culturas y las Artes Fray Matías de Córdova,Multidisciplinaria,http://www.conecultachiapas.gob.mx,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-11-17T11:30:30-06:00
1394,Festival Internacional de Cine (FICUNACH),Cine,http://www.fic.unach.mx,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-07-10T12:23:09-05:00
100,Festival Internacional Cervantino Barroco,Multidisciplinaria,http://www.conecultachiapas.gob.mx,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-10-19T12:39:11-05:00
107,Festival del Aniversario de la Federación de Chiapas,Multidisciplinaria,http://www.conecultachiapas.gob.mx,null,null,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2008-10-21T13:16:42-05:00
106,Festival Internacional de las Culturas y las Artes Rosario Castellanos,Multidisciplinaria,,0,0,7,101,1,Chiapas,Tuxtla Gutiérrez,TUXTLA GUTIÉRREZ,2017-08-10T08:55:41-05:00
1164,Festival Cultural Yumari,Multidisciplinaria,,0,0,8,9,34,Chihuahua,Bocoyna,CREEL,2017-05-18T12:11:38-05:00
423,"Festival de las Tres Culturas: Tarahumara, Menonita y Mestiza",Multidisciplinaria,,null,null,8,17,1,Chihuahua,Cuauhtémoc,CUAUHTÉMOC,2008-10-30T14:25:55-06:00
421,Festival Internacional Chihuahua,Multidisciplinaria,http://www.chihuahua.gob.mx/presentan-programacion-de-13-festival-internacional-chihuahua,0,0,8,19,1,Chihuahua,Chihuahua,CHIHUAHUA,2017-09-12T14:55:12-05:00
608,Festival Internacional Chihuahua,Multidisciplinaria,https://www.facebook.com/festivalchihuahua/?fref=nf,0,0,8,19,1,Chihuahua,Chihuahua,CHIHUAHUA,2017-06-20T10:02:11-05:00
948,Encuentro Internacional de Escritores. Literatura en el Bravo,Literatura,,0,0,8,19,1,Chihuahua,Chihuahua,CHIHUAHUA,2017-05-02T13:50:09-05:00
420,Festival de Danza en Chihuahua Nellie Campobello,Danza,http://www.facebook.com/pages/Festival-Nellie-Campobello/128112670628247,0,0,8,19,1,Chihuahua,Chihuahua,CHIHUAHUA,2016-10-06T12:22:51-05:00
901,Festival Internacional de Guitarras sin Fronteras en Chihuahua,Música,,0,0,8,19,1,Chihuahua,Chihuahua,CHIHUAHUA,2017-04-24T10:42:45-05:00
909,Festival Cultural Creel,Multidisciplinaria,,0,0,8,31,1,Chihuahua,Guerrero,VICENTE GUERRERO,2017-05-18T13:40:54-05:00
424,Jornadas Villistas,Multidisciplinaria,https://www.facebook.com/JornadasVillistas,0,0,8,32,1,Chihuahua,Hidalgo del Parral,HIDALGO DEL PARRAL,2017-07-07T11:44:17-05:00
714,Festival del Sol. Equinoccio de primavera,Culturas populares e indígenas,,0,0,8,37,1,Chihuahua,Juárez,JUÁREZ,2017-03-13T11:28:04-06:00
1256,Festival Internacional Sonamos Latinoamérica/México,Música,http://www.sonamoslatinoamerica.com/sede-m%C3%A9xico/,0,0,8,37,1,Chihuahua,Juárez,JUÁREZ,2017-08-15T11:31:06-05:00
1409,Jornadas Culturales de la Revolución en el Norte de México ,Multidisciplinaria,http://www.muref.org/,31.73862,-106.48408,8,37,1,Chihuahua,Juárez,JUÁREZ,2016-09-07T13:10:42-05:00
426,Festival de la Ciudad,Multidisciplinaria,http://www.juarez.gob.mx,31.73871,-106.48784,8,37,1,Chihuahua,Juárez,JUÁREZ,2017-11-10T11:53:07-06:00
23,Festival de Teatro de la Ciudad,Teatro,http://www.juarez.gob.mx,0,0,8,37,1,Chihuahua,Juárez,JUÁREZ,2017-05-22T13:33:03-05:00
311,Macabro Festival Internacional de Cine de Horror de la Ciudad de México,Cine,http://www.macabro.mx/,0,0,9,0,0,Distrito Federal,Total del Distrito Federal,TOTAL DE LA ENTIDAD,2017-06-16T10:38:06-05:00
1358,Festival Internacional Cuatro X Cuatro. Arte Escénico Contemporáneo,Artes escénicas,http://festival4x4.blogspot.mx/,0,0,9,0,0,Distrito Federal,Total del Distrito Federal,TOTAL DE LA ENTIDAD,2016-05-18T18:12:40-05:00
1105,Bestia Festival,Música,https://www.facebook.com/BestiaFestival/,0,0,9,0,0,Distrito Federal,Total del Distrito Federal,TOTAL DE LA ENTIDAD,2017-11-08T12:15:29-06:00
1441,Festival de Son Jarocho Cházaro Lagos,Música,http://festivalguillermochazaro.blogspot.mx/,0,0,9,2,1,Distrito Federal,Azcapotzalco,AZCAPOTZALCO,2017-10-30T10:49:56-06:00
1168,Festival de Música y Danzas del Mundo,Multidisciplinaria,,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2016-06-21T11:21:15-05:00
1125,Festival Internacional de Teatro de la Universidad Nacional Autónoma de México (UNAM),Teatro,http://www.teatro.unam.mx/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-01-25T12:42:02-06:00
1034,Festival Universitario de Clarinete,Música,http://www.fam.unam.mx,19.35462,-99.15388,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-11-07T11:14:47-06:00
1282,Festival ¡en contacto contigo!,Multidisciplinaria,https://encontactocontigo.unam.mx/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-11-15T07:46:04-06:00
1200,Encuentro Internacional de Poesía de la Ciudad De México,Poesía,http://circulodepoesia.com/tag/encuentro-internacional-de-poesia-ciudad-de-mexico/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-11-16T14:09:55-06:00
1477,Festival de Lecturas Dramatizadas de Teatro para Niños y Jóvenes,Teatro,http://www.latiteria.mx/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-03-22T12:30:39-06:00
1027,Festival de Poesía las Lenguas de América Carlos Montemayor,Poesía,,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-10-23T09:34:22-05:00
1403,Festival de Música Contemporánea,,http://musica.unam.mx/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-01-02T12:27:51-06:00
1497,El Aleph. Festival de Ciencia y Arte,Multidisciplinaria,http://www.cultura.unam.mx/Festivales,19.31393,-99.18492,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-10-17T13:46:58-05:00
1116,Encuentro de Son Jarocho,Música,http://www.cenart.gob.mx/,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-03-28T13:47:19-06:00
721,Festival Internacional de Artes Electrónicas y Video Transitio_mx,Artes electrónicas y video,http://transitiomx.net,19.35619,-99.14093,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-06-27T08:28:19-05:00
225,Festival Eurojazz,Música,http://www.cenart.gob.mx/,19.35636,-99.13912,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-03-06T10:22:33-06:00
211,Festival de Jazz de la Escuela Superior de Música,Música,,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-05-02T10:19:03-05:00
220,Festival Internacional de Verano Viva Vivaldi,Multidisciplinaria,http://www.vivavivaldi.com/bienvenida.cfm?contenedor=0&opcion=1&seleccionada=1,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2015-08-13T11:01:15-05:00
1320,Cultura Urbana en Ciudad Universitaria,Danza,http://www.danza.unam.mx/index.php/encuentros-y-festivales/69-cu-en-cu-3-cultura-urbana-en-ciudad-universitaria,0,0,9,3,1,Distrito Federal,Coyoacán,COYOACÁN,2017-02-09T14:45:07-06:00
